PartitionKey,FileType,ObjectName,HighLevelObject,ObjectDB,FileName,LineNumber,LinesOfCode,EWIsNumber,HighestEWISeverity,UDFsUsed,EWIs,CharacterCount,ConversionStatus,CharacterConversionPercentage,LoCConversionPercentage
fa464115-c755-46c5-88a7-79170a362e8a,SQL,10,CALL,<NoDB>.<NoSchema>.<NoPackage>,CLI_Ora/Source_Code.sql,64,1,0,,,,105,Success,100%,100%
fa464115-c755-46c5-88a7-79170a362e8a,SQL,8,CALL,<NoDB>.<NoSchema>.<NoPackage>,CLI_Ora/Source_Code.sql,42,1,0,,,,101,Success,100%,100%
fa464115-c755-46c5-88a7-79170a362e8a,SQL,5,INSERT,<NoDB>.<NoSchema>.<NoPackage>,CLI_Ora/Source_Code.sql,19,1,0,,,,135,Success,100%,100%
fa464115-c755-46c5-88a7-79170a362e8a,SQL,4,INSERT,<NoDB>.<NoSchema>.<NoPackage>,CLI_Ora/Source_Code.sql,17,1,0,,,,141,Success,100%,100%
fa464115-c755-46c5-88a7-79170a362e8a,SQL,3,INSERT,<NoDB>.<NoSchema>.<NoPackage>,CLI_Ora/Source_Code.sql,15,1,0,,,,137,Success,100%,100%
fa464115-c755-46c5-88a7-79170a362e8a,SQL,2,INSERT,<NoDB>.<NoSchema>.<NoPackage>,CLI_Ora/Source_Code.sql,13,1,0,,,,136,Success,100%,100%
